阿烈央卫,#genre#
黑帮片,http://live.chinacert.cftest5.cn/huya/11336719
丧尸片,http://live.chinacert.cftest5.cn/huya/21059578
灾难片,http://live.chinacert.cftest5.cn/huya/11602075
谍战片,http://live.chinacert.cftest5.cn/huya/21059587
战争片,http://live.chinacert.cftest5.cn/huya/21059574
犯罪片,http://live.chinacert.cftest5.cn/huya/11352974
古装片,http://live.chinacert.cftest5.cn/huya/11336590
高分动作,http://live.chinacert.cftest5.cn/huya/11352884
动作电影,http://live.chinacert.cftest5.cn/huya/11602077
搞笑喜剧,http://live.chinacert.cftest5.cn/huya/11342423
喜剧专场,http://live.chinacert.cftest5.cn/huya/11602044
欢笑影院,http://live.chinacert.cftest5.cn/huya/11352894
不挤影院,http://live.chinacert.cftest5.cn/huya/11352897
国产悬疑,http://live.chinacert.cftest5.cn/huya/11342395
快意江湖,http://live.chinacert.cftest5.cn/huya/11342435
黑帮斗争,http://live.chinacert.cftest5.cn/huya/11342419
嫣然影厅,http://live.chinacert.cftest5.cn/huya/11601977
许氏三杰,http://live.chinacert.cftest5.cn/huya/11602033
经典港片,http://live.chinacert.cftest5.cn/huya/11352965
镖行天下,http://live.chinacert.cftest5.cn/huya/11352969
高能反转,http://live.chinacert.cftest5.cn/huya/11352887
喜乐影院,http://live.chinacert.cftest5.cn/huya/21059580
蘑菇影厅,http://live.chinacert.cftest5.cn/huya/11601981
搞笑恐怖,http://live.chinacert.cftest5.cn/huya/11601960
死神来了,http://live.chinacert.cftest5.cn/huya/11352903
变形金刚,http://live.chinacert.cftest5.cn/huya/21059596
怪兽系列,http://live.chinacert.cftest5.cn/huya/21059554
五哈兄弟,http://39.108.209.49:2999/huya/30080247
奔跑吧兄弟,http://39.108.209.49:2999/huya/29465870
最强大脑,http://39.108.209.49:2999/huya/29465880
现在就出发,http://39.108.209.49:2999/huya/21059551
脱口秀大会,http://39.108.209.49:2999/huya/11352875
新游记,http://39.108.209.49:2999/huya/20985794
天赐的声音,http://39.108.209.49:2999/huya/30080249
幸福三重奏,http://39.108.209.49:2999/huya/29982647
咱们穿越吧,http://39.108.209.49:2999/huya/11352907
我是大侦探,http://39.108.209.49:2999/huya/20969140
韩国综艺档,http://39.108.209.49:2999/huya/11336725
欧美综艺档,http://39.108.209.49:2999/huya/20969124
五哈兄弟,http://live.chinacert.cftest5.cn/huya/30080247
奔跑吧兄弟,http://live.chinacert.cftest5.cn/huya/29465870
最强大脑,http://live.chinacert.cftest5.cn/huya/29465880
现在就出发,http://live.chinacert.cftest5.cn/huya/21059551
脱口秀大会,http://live.chinacert.cftest5.cn/huya/11352875
新游记,http://live.chinacert.cftest5.cn/huya/20985794
天赐的声音,http://live.chinacert.cftest5.cn/huya/30080249
幸福三重奏,http://live.chinacert.cftest5.cn/huya/29982647
咱们穿越吧,http://live.chinacert.cftest5.cn/huya/11352907
我是大侦探,http://live.chinacert.cftest5.cn/huya/20969140
韩国综艺档,http://live.chinacert.cftest5.cn/huya/11336725
欧美综艺档,http://live.chinacert.cftest5.cn/huya/20969124
老三国,http://live.chinacert.cftest5.cn/huya/11602081
新三国,http://live.chinacert.cftest5.cn/huya/11352944
新水浒,http://live.chinacert.cftest5.cn/huya/11342384
纪晓岚,http://live.chinacert.cftest5.cn/huya/11342396
雍正王朝,http://live.chinacert.cftest5.cn/huya/11342439
士兵突击,http://live.chinacert.cftest5.cn/huya/11314438
爱情公寓,http://live.chinacert.cftest5.cn/huya/11336726
武林外传,http://live.chinacert.cftest5.cn/huya/21059598
地下交通站,http://live.chinacert.cftest5.cn/huya/11342433
邻里一家亲,http://live.chinacert.cftest5.cn/huya/11342426
搞笑_陈翔六点半,http://live.chinacert.cftest5.cn/huya/11274154
鹿哥电影,http://live.chinacert.cftest5.cn/huya/24396360
斌哥漫说,http://live.chinacert.cftest5.cn/huya/18632116
续哥说电影,http://live.chinacert.cftest5.cn/huya/24396472
小川侃电影,http://live.chinacert.cftest5.cn/huya/15870999
阿良说剧,http://live.chinacert.cftest5.cn/huya/20488841
鱼丸电影,http://live.chinacert.cftest5.cn/huya/16615910
阿斗说电影,http://live.chinacert.cftest5.cn/huya/13303478
扁豆看电影,http://live.chinacert.cftest5.cn/huya/16028551
乌贼说电影,http://live.chinacert.cftest5.cn/huya/16604522
大象放映室,http://live.chinacert.cftest5.cn/huya/21277391
科幻梦工场,http://live.chinacert.cftest5.cn/huya/15152155
亮哥讲电影,http://live.chinacert.cftest5.cn/huya/16144175
越哥说电影,http://live.chinacert.cftest5.cn/huya/15894162
小冉看电影,http://live.chinacert.cftest5.cn/huya/17341907
阿翔说电影,http://live.chinacert.cftest5.cn/huya/16868935
虎妞说电影,http://live.chinacert.cftest5.cn/huya/20343144
涵哥评电影,http://live.chinacert.cftest5.cn/huya/16865726
老皮讲电影,http://live.chinacert.cftest5.cn/huya/16968572
默爷侃电影,http://live.chinacert.cftest5.cn/huya/17204307
冷君说电影,http://live.chinacert.cftest5.cn/huya/16739452
恐怖电影解说,http://live.chinacert.cftest5.cn/huya/16741179
漫威,http://live.chinacert.cftest5.cn/huya/11602034
古墓系列,http://live.chinacert.cftest5.cn/huya/11352913
女神系列,http://live.chinacert.cftest5.cn/huya/11336571
电影狂人,http://live.chinacert.cftest5.cn/huya/18715610
阿钙扒瞎,http://live.chinacert.cftest5.cn/huya/15978172
刘老师说电影,http://live.chinacert.cftest5.cn/huya/20289754
士兵突击,http://live.chinacert.cftest5.cn/huya/11342430
家有儿女,http://live.chinacert.cftest5.cn/huya/11352872
宝盒没宝,https://gitee.com/baohe2025/bh/raw/master/bh.mp4
丧尸来啦,http://live.chinacert.cftest5.cn/huya/11342422
诺兰,http://live.chinacert.cftest5.cn/huya/30080257
古天乐,http://live.chinacert.cftest5.cn/huya/29982675
情人节,http://live.chinacert.cftest5.cn/huya/11352915
香港贺岁片,http://live.chinacert.cftest5.cn/huya/11601955
红楼梦,http://live.chinacert.cftest5.cn/huya/30080221
尹正,http://live.chinacert.cftest5.cn/huya/30080231
首尔之春,http://live.chinacert.cftest5.cn/huya/30080226
孙红雷,http://live.chinacert.cftest5.cn/huya/11352917
学不会系列,http://live.chinacert.cftest5.cn/huya/11352945
误杀3,http://live.chinacert.cftest5.cn/huya/880219
亮剑,http://live.chinacert.cftest5.cn/huya/30080238
父母爱情,http://live.chinacert.cftest5.cn/huya/11602071
胡八一,http://live.chinacert.cftest5.cn/huya/11352871
搞笑一家人,http://live.chinacert.cftest5.cn/huya/11342402
杨光的快乐生活,http://live.chinacert.cftest5.cn/huya/11602085
狄仁杰系列,http://live.chinacert.cftest5.cn/huya/11342425
李淳罡,http://live.chinacert.cftest5.cn/huya/11336592
医馆笑传,http://live.chinacert.cftest5.cn/huya/11352891
小染坊,http://live.chinacert.cftest5.cn/huya/11602086
狄仁杰系列2,http://live.chinacert.cftest5.cn/huya/11352958
春水盈盈,http://live.chinacert.cftest5.cn/huya/30080255
乡村爱情,http://live.chinacert.cftest5.cn/huya/11602088
扫黑风暴,http://live.chinacert.cftest5.cn/huya/11342404
云南虫谷,http://live.chinacert.cftest5.cn/huya/11352910
神雕侠侣,http://live.chinacert.cftest5.cn/huya/11352964
鬼吹灯,http://live.chinacert.cftest5.cn/huya/29465863
渗透,http://live.chinacert.cftest5.cn/huya/30080244
抗日游击队,http://live.chinacert.cftest5.cn/huya/11352912
抗战英雄,http://live.chinacert.cftest5.cn/huya/11352936
炊事班的故事,http://live.chinacert.cftest5.cn/huya/19524135
民兵葛二蛋,http://live.chinacert.cftest5.cn/huya/11602072
你是我的荣耀,http://live.chinacert.cftest5.cn/huya/11352920
特种兵之火凤凰,http://live.chinacert.cftest5.cn/huya/29982636
我就问你这瓜保熟吗,http://live.chinacert.cftest5.cn/huya/11601970
一代枭雄,http://live.chinacert.cftest5.cn/huya/11342398
白鹿原,http://live.chinacert.cftest5.cn/huya/11342416
太极张三丰,http://live.chinacert.cftest5.cn/huya/26355770
勇敢的心,http://live.chinacert.cftest5.cn/huya/11602037
刑事侦缉档案,http://live.chinacert.cftest5.cn/huya/29465856
漫长的季节,http://live.chinacert.cftest5.cn/huya/11342393
王漫妮,http://live.chinacert.cftest5.cn/huya/21059609
汉武大帝,http://live.chinacert.cftest5.cn/huya/26355859
全职高手,http://live.chinacert.cftest5.cn/huya/11352901
风筝,http://live.chinacert.cftest5.cn/huya/30080225
陀枪师姐,http://live.chinacert.cftest5.cn/huya/29465855
还珠格格,http://live.chinacert.cftest5.cn/huya/30080241
与凤行,http://live.chinacert.cftest5.cn/huya/26355866
湄公河大案,http://live.chinacert.cftest5.cn/huya/30080245
星汉灿烂,http://live.chinacert.cftest5.cn/huya/11336591
洗冤录,http://live.chinacert.cftest5.cn/huya/29465851
一起同过窗,http://live.chinacert.cftest5.cn/huya/30080228
三体,http://live.chinacert.cftest5.cn/huya/11352954
亲爱的热爱的,http://live.chinacert.cftest5.cn/huya/29982671
怒海潜沙,http://live.chinacert.cftest5.cn/huya/11342415
画像师,http://live.chinacert.cftest5.cn/huya/11601962
开端,http://live.chinacert.cftest5.cn/huya/11342397
良心医疗剧,http://live.chinacert.cftest5.cn/huya/11352890
鬼吹灯,http://live.chinacert.cftest5.cn/huya/11352883
大瓜,http://live.chinacert.cftest5.cn/huya/11342436
打工姐妹花,http://live.chinacert.cftest5.cn/huya/21059564
红色经典,http://live.chinacert.cftest5.cn/huya/11602076
青岛往事,http://live.chinacert.cftest5.cn/huya/11342434
创世纪,http://live.chinacert.cftest5.cn/huya/29465852
妙手仁心,http://live.chinacert.cftest5.cn/huya/29465853
特战荣耀,http://live.chinacert.cftest5.cn/huya/30080252
笑看风云,http://live.chinacert.cftest5.cn/huya/29465858
包蛋超人,http://live.chinacert.cftest5.cn/huya/11342400
传闻中的陈芊芊,http://live.chinacert.cftest5.cn/huya/21059608
双面胶,http://live.chinacert.cftest5.cn/huya/11352956
国风动画,http://live.chinacert.cftest5.cn/huya/30080242
编辑部的故事,http://live.chinacert.cftest5.cn/huya/21059591
外科风云,http://live.chinacert.cftest5.cn/huya/29982672
超级英雄,http://live.chinacert.cftest5.cn/huya/29982666
有翡,http://live.chinacert.cftest5.cn/huya/29982668
天天有喜,http://live.chinacert.cftest5.cn/huya/26355849
梦中的那片海,http://live.chinacert.cftest5.cn/huya/26355765
神探夏洛克,http://live.chinacert.cftest5.cn/huya/26355792
星球大战,http://live.chinacert.cftest5.cn/huya/30080234
陆贞传奇,http://live.chinacert.cftest5.cn/huya/29982670
王子变青蛙,http://live.chinacert.cftest5.cn/huya/11601964
顾晓梦,http://live.chinacert.cftest5.cn/huya/21059605
草莽英雄,http://live.chinacert.cftest5.cn/huya/11602042
孙先生,http://live.chinacert.cftest5.cn/huya/26355821
斗罗大陆,http://live.chinacert.cftest5.cn/huya/11352892
王艳,http://live.chinacert.cftest5.cn/huya/11342420
星际迷航,http://live.chinacert.cftest5.cn/huya/30080232
民调局异闻录,http://live.chinacert.cftest5.cn/huya/26355820
瑶山,http://live.chinacert.cftest5.cn/huya/11342392
超异能族,http://live.chinacert.cftest5.cn/huya/21059586
无心法师,http://live.chinacert.cftest5.cn/huya/30080233
熊出没,http://live.chinacert.cftest5.cn/huya/11342438
启航,http://live.chinacert.cftest5.cn/huya/30080248
蜡笔小新,http://live.chinacert.cftest5.cn/huya/30362138
柯南剧场版,http://live.chinacert.cftest5.cn/huya/30080236
黑子的篮球3,http://live.chinacert.cftest5.cn/huya/30080253
迪迦奥特曼,http://live.chinacert.cftest5.cn/huya/30080215
不良人6,http://live.chinacert.cftest5.cn/huya/30080218
全职猎人,http://live.chinacert.cftest5.cn/huya/30080254
天澜魔法高中,http://live.chinacert.cftest5.cn/huya/26355772
动画电影,http://live.chinacert.cftest5.cn/huya/30080256
地灵曲,http://live.chinacert.cftest5.cn/huya/30080216
武魂世界,http://live.chinacert.cftest5.cn/huya/30357181
网球王子,http://live.chinacert.cftest5.cn/huya/11352882
国漫打戏天花板,http://live.chinacert.cftest5.cn/huya/11352869
成龍历险记,http://live.chinacert.cftest5.cn/huya/11352946
_blue胖,http://live.chinacert.cftest5.cn/huya/11601963
七龍珠改,http://live.chinacert.cftest5.cn/huya/11601966
一人之上,http://live.chinacert.cftest5.cn/huya/11602065
刘关张三活宝,http://live.chinacert.cftest5.cn/huya/29465871
红娘妖狐,http://live.chinacert.cftest5.cn/huya/11352967
假面骑士龙骑,http://live.chinacert.cftest5.cn/huya/11352918












港台综合,#genre#
TVB翡翠台,http://74.91.26.218:82/live/jade.m3u8
无线新闻台,http://74.91.26.218:82/live/inews.m3u8
TVB Plus,http://74.91.26.218:82/live/j2.m3u8
NOW星影台,http://74.91.26.218:82/live/nowxy.m3u8
NOW爆谷台,http://74.91.26.218:82/live/nowbg.m3u8
美亚电影台,http://74.91.26.218:82/live/mydy.m3u8

台湾中视,http://74.91.26.218:82/live/ctv.m3u8
中视新闻,http://74.91.26.218:82/live/ctvnews.m3u8
中视经典,http://74.91.26.218:82/live/ctvjd.m3u8
中视菁采,http://74.91.26.218:82/live/ctvjc.m3u8
台湾台视,http://74.91.26.218:82/live/ttv.m3u8
台视新闻,http://74.91.26.218:82/live/ttvnews.m3u8
台视综合,http://74.91.26.218:82/live/ttvzh.m3u8
台视财经,http://74.91.26.218:82/live/ttvcj.m3u8
台湾华视,http://74.91.26.218:82/live/cts.m3u8
华视新闻,http://74.91.26.218:82/live/ctsnews.m3u8
华视教育,http://74.91.26.218:82/live/ctsjy.m3u8
台湾民视,http://74.91.26.218:82/live/ftv.m3u8
民视新闻台,http://74.91.26.218:82/live/ftvnews.m3u8
民视台湾台,http://74.91.26.218:82/live/ftvtw.m3u8
民视第一台,http://74.91.26.218:82/live/ftvdy.m3u8
台湾公视,http://74.91.26.218:82/live/pts.m3u8
公视台语台,http://74.91.26.218:82/live/ptsty.m3u8
小公视,http://74.91.26.218:82/live/ptsse.m3u8

















广东电信,#genre#

CHC影迷电影,http://120.238.5.44:1698/hls/82/index.m3u8
CHC家庭影院,http://120.238.5.44:1698/hls/69/index.m3u8
CHC动作电影,http://120.238.5.44:1698/hls/70/index.m3u8
凤凰香港HD,http://120.238.5.44:1698/hls/87/index.m3u8
凤凰香港HD,http://119.140.58.233:1698/hls/87/index.m3u8
凤凰香港HD,http://125.94.172.188:1698/hls/87/index.m3u8
凤凰卫视HD,http://120.238.5.44:1698/hls/86/index.m3u8
凤凰资讯HD,http://120.238.5.44:1698/hls/85/index.m3u8
TVB翡翠HD,http://120.238.5.44:1698/hls/83/index.m3u8
TVB明珠HD,http://120.238.5.44:1698/hls/84/index.m3u8
TVB星河频道,http://120.238.5.44:1698/hls/88/index.m3u8
天映经典,http://120.238.5.44:1698/hls/59/index.m3u8
澳视澳门,http://120.238.5.44:1698/hls/76/index.m3u8
广东卫视高清,http://120.238.5.44:1698/hls/8/index.m3u8
广东新闻,http://120.238.5.44:1698/hls/10/index.m3u8
广东影视,http://120.238.5.44:1698/hls/12/index.m3u8
大湾区卫视,http://120.238.5.44:1698/hls/11/index.m3u8
广东珠江,http://120.238.5.44:1698/hls/78/index.m3u8
广东民生,http://120.238.5.44:1698/hls/9/index.m3u8
广东少儿,http://120.238.5.44:1698/hls/13/index.m3u8
广东体育,http://120.238.5.44:1698/hls/75/index.m3u8
广东经济科教,http://120.238.5.44:1698/hls/65/index.m3u8
广东戏曲频道,http://120.238.5.44:1698/hls/91/index.m3u8
广东IPTV影视推荐,http://120.238.5.44:1698/hls/57/index.m3u8
深圳都市频道,http://120.238.5.44:1698/hls/15/index.m3u8
深圳电视剧,http://120.238.5.44:1698/hls/14/index.m3u8
揭阳综合,http://120.238.5.44:1698/hls/1/index.m3u8
揭阳生活,http://120.238.5.44:1698/hls/2/index.m3u8
潮州综合,http://120.238.5.44:1698/hls/3/index.m3u8
潮州民生,http://120.238.5.44:1698/hls/4/index.m3u8
惠来综合,http://120.238.5.44:1698/hls/79/index.m3u8
汕头经济生活,http://120.238.5.44:1698/hls/6/index.m3u8
汕头综合,http://120.238.5.44:1698/hls/5/index.m3u8
汕尾文化生活,http://120.238.5.44:1698/hls/7/index.m3u8
重温经典HD,http://120.238.5.44:1698/hls/80/index.m3u8
新视觉HD,http://120.238.5.44:1698/hls/81/index.m3u8
CCTV-1,http://120.238.5.44:1698/hls/17/index.m3u8
CCTV-2,http://120.238.5.44:1698/hls/18/index.m3u8
CCTV-3,http://120.238.5.44:1698/hls/19/index.m3u8
CCTV-4,http://120.238.5.44:1698/hls/20/index.m3u8
CCTV-4,http://120.238.5.44:1698/hls/77/index.m3u8
CCTV-5,http://120.238.5.44:1698/hls/21/index.m3u8
CCTV-5+,http://120.238.5.44:1698/hls/22/index.m3u8
CCTV-6,http://120.238.5.44:1698/hls/23/index.m3u8
CCTV-7,http://120.238.5.44:1698/hls/68/index.m3u8
CCTV-8,http://120.238.5.44:1698/hls/24/index.m3u8
CCTV-9,http://120.238.5.44:1698/hls/74/index.m3u8
CCTV-10,http://120.238.5.44:1698/hls/71/index.m3u8
CCTV-11,http://120.238.5.44:1698/hls/25/index.m3u8
CCTV-12,http://120.238.5.44:1698/hls/26/index.m3u8
CCTV-13,http://120.238.5.44:1698/hls/27/index.m3u8
CCTV-14,http://120.238.5.44:1698/hls/28/index.m3u8
CCTV-15,http://120.238.5.44:1698/hls/29/index.m3u8
CCTV-17,http://120.238.5.44:1698/hls/30/index.m3u8
CETV-1,http://120.238.5.44:1698/hls/47/index.m3u8

黑龙江卫视,http://120.238.5.44:1698/hls/16/index.m3u8
湖北卫视,http://120.238.5.44:1698/hls/32/index.m3u8
甘肃卫视,http://120.238.5.44:1698/hls/38/index.m3u8
广西卫视,http://120.238.5.44:1698/hls/36/index.m3u8
山东卫视,http://120.238.5.44:1698/hls/31/index.m3u8
江西卫视,http://120.238.5.44:1698/hls/67/index.m3u8
重庆卫视,http://120.238.5.44:1698/hls/42/index.m3u8
东南卫视,http://120.238.5.44:1698/hls/44/index.m3u8
河南卫视,http://120.238.5.44:1698/hls/34/index.m3u8
河北卫视,http://120.238.5.44:1698/hls/35/index.m3u8
内蒙古卫视,http://120.238.5.44:1698/hls/48/index.m3u8
深圳卫视,http://120.238.5.44:1698/hls/62/index.m3u8
四川卫视,http://120.238.5.44:1698/hls/41/index.m3u8
贵州卫视,http://120.238.5.44:1698/hls/46/index.m3u8
湖南卫视,http://120.238.5.44:1698/hls/60/index.m3u8
吉林卫视,http://120.238.5.44:1698/hls/37/index.m3u8
海南卫视,http://120.238.5.44:1698/hls/45/index.m3u8
山西卫视,http://120.238.5.44:1698/hls/51/index.m3u8
青海卫视,http://120.238.5.44:1698/hls/53/index.m3u8
新疆卫视,http://120.238.5.44:1698/hls/49/index.m3u8
北京卫视,http://120.238.5.44:1698/hls/61/index.m3u8
辽宁卫视,http://120.238.5.44:1698/hls/33/index.m3u8
兵团卫视,http://120.238.5.44:1698/hls/52/index.m3u8
安徽卫视,http://120.238.5.44:1698/hls/63/index.m3u8
浙江卫视,http://120.238.5.44:1698/hls/64/index.m3u8
陕西卫视,http://120.238.5.44:1698/hls/50/index.m3u8
天津卫视,http://120.238.5.44:1698/hls/66/index.m3u8
云南卫视,http://120.238.5.44:1698/hls/43/index.m3u8
东方卫视,http://120.238.5.44:1698/hls/72/index.m3u8
江苏卫视,http://120.238.5.44:1698/hls/73/index.m3u8
快乐垂钓,http://120.238.5.44:1698/hls/40/index.m3u8
茶频道,http://120.238.5.44:1698/hls/39/index.m3u8
金鹰卡通,http://120.238.5.44:1698/hls/54/index.m3u8
卡酷少儿,http://120.238.5.44:1698/hls/55/index.m3u8
嘉佳卡通,http://120.238.5.44:1698/hls/56/index.m3u8
优漫卡通,http://120.238.5.44:1698/hls/58/index.m3u8






广东移动,#genre#
CHC动作电影,http://183.239.108.37:1698/hls/99/index.m3u8
CHC家庭影院,http://183.239.108.37:1698/hls/80/index.m3u8
凤凰卫视HD,http://183.239.108.37:1698/hls/96/index.m3u8
凤凰资讯HD,http://183.239.108.37:1698/hls/95/index.m3u8
凤凰香港HD,http://183.239.108.37:1698/hls/97/index.m3u8
TVBplus,http://183.239.108.37:1698/hls/130/index.m3u8
天映经典,http://183.239.108.37:1698/hls/94/index.m3u8
TVB翡翠HD,http://183.239.108.37:1698/hls/92/index.m3u8
TVB明珠HD,http://183.239.108.37:1698/hls/93/index.m3u8
民视,http://183.239.108.37:1698/hls/112/index.m3u8
民视,http://183.239.108.37:1698/hls/112/index.m3u8
民视,http://183.239.108.37:1698/hls/133/index.m3u8
广东影视推荐,http://183.239.108.37:1698/hls/64/index.m3u8
广东影视推荐2,http://183.239.108.37:1698/hls/89/index.m3u8
影视推荐,http://183.239.108.37:1698/hls/129/index.m3u8
电影轮播,http://183.239.108.37:1698/hls/150/index.m3u8
广东卫视高清,http://183.239.108.37:1698/hls/2/index.m3u8
广东新闻高清,http://183.239.108.37:1698/hls/11/index.m3u8
大湾区卫视高清,http://183.239.108.37:1698/hls/15/index.m3u8
广东经济科技高清,http://183.239.108.37:1698/hls/14/index.m3u8
广东体育高清,http://183.239.108.37:1698/hls/12/index.m3u8
广东少儿高清,http://183.239.108.37:1698/hls/17/index.m3u8
广东影视高清,http://183.239.108.37:1698/hls/16/index.m3u8
广东民生高清,http://183.239.108.37:1698/hls/10/index.m3u8
广东珠江高清,http://183.239.108.37:1698/hls/13/index.m3u8
岭南戏曲高清,http://183.239.108.37:1698/hls/75/index.m3u8
深圳卫视高清,http://183.239.108.37:1698/hls/39/index.m3u8
深圳都市高清,http://183.239.108.37:1698/hls/62/index.m3u8
深圳电视剧HD,http://183.239.108.37:1698/hls/61/index.m3u8
深圳少儿高清,http://183.239.108.37:1698/hls/72/index.m3u8
汕尾新闻HD,http://183.239.108.37:1698/hls/65/index.m3u8
汕尾文化生活HD,http://183.239.108.37:1698/hls/5/index.m3u8
珠海电视台HD,http://183.239.108.37:1698/hls/67/index.m3u8
梅州综合HD,http://183.239.108.37:1698/hls/71/index.m3u8
揭阳生活HD,http://183.239.108.37:1698/hls/7/index.m3u8
揭阳综合HD,http://183.239.108.37:1698/hls/6/index.m3u8
潮州民生HD,http://183.239.108.37:1698/hls/9/index.m3u8
潮州综合HD,http://183.239.108.37:1698/hls/8/index.m3u8
汕头综合HD,http://183.239.108.37:1698/hls/3/index.m3u8
汕头经济生活HD,http://183.239.108.37:1698/hls/4/index.m3u8
广州新闻HD,http://183.239.108.37:1698/hls/63/index.m3u8
东莞新闻HD,http://183.239.108.37:1698/hls/69/index.m3u8
中山综合HD,http://183.239.108.37:1698/hls/68/index.m3u8
佛山城市生活HD,http://183.239.108.37:1698/hls/70/index.m3u8
普宁台HD,http://183.239.108.37:1698/hls/100/index.m3u8
潮南电视台HD,http://183.239.108.37:1698/hls/91/index.m3u8
惠州-1HD,http://183.239.108.37:1698/hls/66/index.m3u8
广东戏1,http://183.239.108.37:1698/hls/98/index.m3u8
广东戏2,http://183.239.108.37:1698/hls/134/index.m3u8
CCTV-1高清,http://183.239.108.37:1698/hls/1/index.m3u8
CCTV-2高清,http://183.239.108.37:1698/hls/18/index.m3u8
CCTV-3高清,http://183.239.108.37:1698/hls/19/index.m3u8
CCTV-4高清,http://183.239.108.37:1698/hls/20/index.m3u8
CCTV-5高清,http://183.239.108.37:1698/hls/21/index.m3u8
CCTV-5+高清,http://183.239.108.37:1698/hls/22/index.m3u8
CCTV-6高清,http://183.239.108.37:1698/hls/23/index.m3u8
CCTV-7高清,http://183.239.108.37:1698/hls/24/index.m3u8
CCTV-8高清,http://183.239.108.37:1698/hls/25/index.m3u8
