//以下全部来自互联网，所有内容仅供测试使用，请勿用于违法用途，如有冒犯请联系删除。
📺央视频道,#genre#
CCTV-15音乐,http://36.36.200.196:44330/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0$海燕0117
CCTV-15音乐,http://111.221.137.155:44330/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$海燕0117
CCTV-16奥林匹克,http://36.36.200.196:44330/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0$海燕0117




CCTV-1综合,https://xmlive.zeabur.app/yw/whyd?id=cctv1$武汉移动
CCTV-2财经,https://xmlive.zeabur.app/yw/whyd?id=cctv2$武汉移动
CCTV-3综艺,https://xmlive.zeabur.app/yw/whyd?id=cctv3$武汉移动
CCTV-4中文国际,https://xmlive.zeabur.app/yw/whyd?id=cctv4$武汉移动
CCTV-5体育,https://xmlive.zeabur.app/yw/whyd?id=cctv5$武汉移动
CCTV-5⁺体育赛事,https://xmlive.zeabur.app/yw/whyd?id=cctv5p$武汉移动
CCTV-6电影,https://xmlive.zeabur.app/yw/whyd?id=cctv6$武汉移动
CCTV-7国防军事,https://xmlive.zeabur.app/yw/whyd?id=cctv7$武汉移动
CCTV-8电视剧,https://xmlive.zeabur.app/yw/whyd?id=cctv8$武汉移动
CCTV-9纪录,https://xmlive.zeabur.app/yw/whyd?id=cctv9$武汉移动
CCTV-10科教,https://xmlive.zeabur.app/yw/whyd?id=cctv10$武汉移动
CCTV-11戏曲,https://xmlive.zeabur.app/yw/whyd?id=cctv11$武汉移动
CCTV-12社会与法,https://xmlive.zeabur.app/yw/whyd?id=cctv12$武汉移动
CCTV-13新闻,https://xmlive.zeabur.app/yw/whyd?id=cctv13$武汉移动
CCTV-14少儿,https://xmlive.zeabur.app/yw/whyd?id=cctv14$武汉移动
CCTV-15音乐,https://xmlive.zeabur.app/yw/whyd?id=cctv15$武汉移动
CCTV-17农业农村,https://xmlive.zeabur.app/yw/whyd?id=cctv17$武汉移动

CCTV-1综合,http://101.200.122.188:1234/608807420$初相识
CCTV-2财经,http://101.200.122.188:1234/631780532$初相识
CCTV-3综艺,http://101.200.122.188:1234/624878271$初相识
CCTV-4中文国际,http://101.200.122.188:1234/631780421$初相识
CCTV-5体育,http://101.200.122.188:1234/641886683$初相识
CCTV-5⁺体育赛事,http://101.200.122.188:1234/641886773$初相识
CCTV-6电影,http://101.200.122.188:1234/624878396$初相识
CCTV-7国防军事,http://101.200.122.188:1234/673168121$初相识
CCTV-8电视剧,http://101.200.122.188:1234/624878356$初相识
CCTV-9纪录,http://101.200.122.188:1234/673168140$初相识
CCTV-10科教,http://101.200.122.188:1234/624878405$初相识
CCTV-11戏曲,http://101.200.122.188:1234/667987558$初相识
CCTV-12社会与法,http://101.200.122.188:1234/673168185$初相识
CCTV-13新闻,http://101.200.122.188:1234/608807423$初相识
CCTV-14少儿,http://101.200.122.188:1234/624878440$初相识
CCTV-15音乐,http://101.200.122.188:1234/673168223$初相识
CCTV-17农业农村,http://101.200.122.188:1234/673168256$初相识
CCTV-4欧洲,http://101.200.122.188:1234/608807419$初相识
CCTV-4美洲,http://101.200.122.188:1234/608807416$初相识
CGTN-纪录片,http://101.200.122.188:1234/609006487$初相识
CGTN-阿,http://101.200.122.188:1234/609154345$初相识
CGTN-西,http://101.200.122.188:1234/609006450$初相识
CGTN-法,http://101.200.122.188:1234/609006476$初相识
CGTN-俄,http://101.200.122.188:1234/609006446$初相识
老故事,http://101.200.122.188:1234/884121956$初相识
发现之旅,http://101.200.122.188:1234/624878970$初相识
中学生,http://101.200.122.188:1234/708869532$初相识
CGTN,http://101.200.122.188:1234/609017205$初相识


CCTV-1综合,http://go.bkpcp.top/mg/cctv1$全国电视
CCTV-2财经,http://go.bkpcp.top/mg/cctv2$全国电视
CCTV-3综艺,http://go.bkpcp.top/mg/cctv3$全国电视
CCTV-4中文国际,http://go.bkpcp.top/mg/cctv4$全国电视
CCTV-5体育,http://go.bkpcp.top/mg/cctv5$全国电视
CCTV-5⁺体育赛事,http://go.bkpcp.top/mg/cctv5p$全国电视
CCTV-6电影,http://go.bkpcp.top/mg/cctv6$全国电视
CCTV-7国防军事,http://go.bkpcp.top/mg/cctv7$全国电视
CCTV-8电视剧,http://go.bkpcp.top/mg/cctv8$全国电视
CCTV-9纪录,http://go.bkpcp.top/mg/cctv9$全国电视
CCTV-10科教,http://go.bkpcp.top/mg/cctv10$全国电视
CCTV-11戏曲,http://go.bkpcp.top/mg/cctv11$全国电视
CCTV-12社会与法,http://go.bkpcp.top/mg/cctv12$全国电视
CCTV-13新闻,http://go.bkpcp.top/mg/cctv13$全国电视
CCTV-14少儿,http://go.bkpcp.top/mg/cctv14$全国电视
CCTV-15音乐,http://go.bkpcp.top/mg/cctv15$全国电视
CCTV-16奥林匹克,http://go.bkpcp.top/mg/cctv16$全国电视
CCTV-17农业农村,http://go.bkpcp.top/mg/cctv17$全国电视
CCTV-4欧洲,http://go.bkpcp.top/mg/cctv4o$全国电视
CCTV-4美洲,http://go.bkpcp.top/mg/cctv4m$全国电视
CGTN-西,http://go.bkpcp.top/mg/cgtne$全国电视
CGTN-阿,http://go.bkpcp.top/mg/cgtna$全国电视
CGTN-法,http://go.bkpcp.top/mg/cgtnf$全国电视

CCTV-1综合,http://m.061899.xyz/mg/cctv1$全国电视2
CCTV-2财经,http://m.061899.xyz/mg/cctv2$全国电视2
CCTV-3综艺,http://m.061899.xyz/mg/cctv3$全国电视2
CCTV-4中文国际,http://m.061899.xyz/mg/cctv4$全国电视2
CCTV-5体育,http://m.061899.xyz/mg/cctv5$全国电视2
CCTV-5⁺体育赛事,http://m.061899.xyz/mg/cctv5p$全国电视2
CCTV-6电影,http://m.061899.xyz/mg/cctv6$全国电视2
CCTV-7国防军事,http://m.061899.xyz/mg/cctv7$全国电视2
CCTV-8电视剧,http://m.061899.xyz/mg/cctv8$全国电视2
CCTV-9纪录,http://m.061899.xyz/mg/cctv9$全国电视2
CCTV-10科教,http://m.061899.xyz/mg/cctv10$全国电视2
CCTV-11戏曲,http://m.061899.xyz/mg/cctv11$全国电视2
CCTV-12社会与法,http://m.061899.xyz/mg/cctv12$全国电视2
CCTV-13新闻,http://m.061899.xyz/mg/cctv13$全国电视2
CCTV-14少儿,http://m.061899.xyz/mg/cctv14$全国电视2
CCTV-15音乐,http://m.061899.xyz/mg/cctv15$全国电视2
CCTV-16奥林匹克,http://m.061899.xyz/mg/cctv16$全国电视2
CCTV-17农业农村,http://m.061899.xyz/mg/cctv17$全国电视2
CCTV-4美洲,http://m.061899.xyz/mg/cctv4m$全国电视2
CCTV-4欧洲,http://m.061899.xyz/mg/cctv4o$全国电视2

CCTV-1综合,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009$澜露直播
CCTV-2财经,http://38.75.136.137:98/gslb/dsdqbv/cctv2hd.m3u8?auth=test20251009$澜露直播
CCTV-3综艺,http://38.75.136.137:98/gslb/dsdqbv/cctv3hd.m3u8?auth=test20251009$澜露直播
CCTV-4中文国际,http://38.75.136.137:98/gslb/dsdqbv/cctv4hd.m3u8?auth=test20251009$澜露直播
CCTV-5体育,http://38.75.136.137:98/gslb/dsdqbv/cctv5hd.m3u8?auth=test20251009$澜露直播
CCTV-5⁺体育赛事,http://38.75.136.137:98/gslb/dsdqbv/cctv5p.m3u8?auth=test20251009$澜露直播
CCTV-6电影,http://38.75.136.137:98/gslb/dsdqbv/cctv6hd.m3u8?auth=test20251009$澜露直播
CCTV-7国防军事,http://38.75.136.137:98/gslb/dsdqbv/cctv7hd.m3u8?auth=test20251009$澜露直播
CCTV-8电视剧,http://38.75.136.137:98/gslb/dsdqbv/cctv8hd.m3u8?auth=test20251009$澜露直播
CCTV-9纪录,http://38.75.136.137:98/gslb/dsdqbv/cctv9hd.m3u8?auth=test20251009$澜露直播
CCTV-10科教,http://38.75.136.137:98/gslb/dsdqbv/cctv10hd.m3u8?auth=test20251009$澜露直播
CCTV-11戏曲,http://38.75.136.137:98/gslb/dsdqbv/cctv11hd.m3u8?auth=test20251009$澜露直播
CCTV-12社会与法,http://38.75.136.137:98/gslb/dsdqbv/cctv12hd.m3u8?auth=test20251009$澜露直播
CCTV-13新闻,http://38.75.136.137:98/gslb/dsdqbv/cctv13hd.m3u8?auth=test20251009$澜露直播
CCTV-14少儿,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009$澜露直播
CCTV-15音乐,http://38.75.136.137:98/gslb/dsdqbv/cctv15hd.m3u8?auth=test20251009$澜露直播
CCTV-16奥林匹克,http://38.75.136.137:98/gslb/dsdqbv/cctv16hd.m3u8?auth=test20251009$澜露直播
CCTV-17农业农村,http://38.75.136.137:98/gslb/dsdqbv/cctv17hd.m3u8?auth=test20251009$澜露直播

CCTV-1综合,http://go.bkpcp.top/mg/cctv1$一
CCTV-2财经,http://go.bkpcp.top/mg/cctv2$一
CCTV-3综艺,http://go.bkpcp.top/mg/cctv3$一
CCTV-4中文国际,http://go.bkpcp.top/mg/cctv4$一
CCTV-5体育,http://go.bkpcp.top/mg/cctv5$一
CCTV-5⁺体育赛事,http://go.bkpcp.top/mg/cctv5p$一
CCTV-6电影,http://go.bkpcp.top/mg/cctv6$一
CCTV-7国防军事,http://go.bkpcp.top/mg/cctv7$一
CCTV-8电视剧,http://go.bkpcp.top/mg/cctv8$一
CCTV-9纪录,http://go.bkpcp.top/mg/cctv9$一
CCTV-10科教,http://go.bkpcp.top/mg/cctv10$一
CCTV-11戏曲,http://go.bkpcp.top/mg/cctv11$一
CCTV-12社会与法,http://go.bkpcp.top/mg/cctv12$一
CCTV-13新闻,http://go.bkpcp.top/mg/cctv13$一
CCTV-14少儿,http://go.bkpcp.top/mg/cctv14$一
CCTV-15音乐,http://go.bkpcp.top/mg/cctv15$一
CCTV-16奥林匹克,http://go.bkpcp.top/mg/cctv16$一
CCTV-17农业农村,http://go.bkpcp.top/mg/cctv17$一

CCTV-1综合,http://36.136.38.87:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$广西移动
CCTV-2财经,http://36.136.38.87:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$广西移动
CCTV-4中文国际,http://36.136.38.87:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$广西移动
CCTV-5体育,http://36.136.38.87:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$广西移动
CCTV-7国防军事,http://36.136.38.87:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$广西移动
CCTV-9纪录,http://36.136.38.87:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$广西移动
CCTV-10科教,http://36.136.38.87:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$广西移动
CCTV-11戏曲,http://36.136.38.87:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$广西移动
CCTV-12社会与法,http://36.136.38.87:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$广西移动
CCTV-13新闻,http://36.136.38.87:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$广西移动
CCTV-14少儿,http://36.136.38.87:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$广西移动
CCTV-15音乐,http://36.136.38.87:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$广西移动


CCTV-5⁺体育赛事,http://218.17.33.178:53290/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
CCTV-6电影,http://218.17.33.178:53290/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
CCTV-7国防军事,http://218.17.33.178:53290/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
CCTV-8电视剧,http://218.17.33.178:53290/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
CCTV-9纪录,http://218.17.33.178:53290/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
CCTV-10科教,http://218.17.33.178:53290/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
CCTV-11戏曲,http://218.17.33.178:53290/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
CCTV-12社会与法,http://218.17.33.178:53290/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
CCTV-13新闻,http://218.17.33.178:53290/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
CCTV-14少儿,http://218.17.33.178:53290/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
CCTV-15音乐,http://218.17.33.178:53290/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
CCTV-17农业农村,http://218.17.33.178:53290/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
CCTV-5体育,http://218.17.33.178:53290/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
CGTN,http://218.17.33.178:53290/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店


CCTV-1综合,http://111.23.208.105:9999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CCTV-2财经,http://111.23.208.105:9999/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CCTV-3综艺,http://111.23.208.105:9999/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CCTV-4中文国际,http://111.23.208.105:9999/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CCTV-5体育,http://111.23.208.105:9999/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CCTV-6电影,http://111.23.208.105:9999/tsfile/live/0006_2.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CCTV-7国防军事,http://111.23.208.105:9999/tsfile/live/0007_2.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CCTV-8电视剧,http://111.23.208.105:9999/tsfile/live/0008_2.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CCTV-9纪录,http://111.23.208.105:9999/tsfile/live/0009_2.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CCTV-10科教,http://111.23.208.105:9999/tsfile/live/0010_2.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CCTV-11戏曲,http://111.23.208.105:9999/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CCTV-12社会与法,http://111.23.208.105:9999/tsfile/live/0012_2.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CCTV-13新闻,http://111.23.208.105:9999/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CCTV-14少儿,http://111.23.208.105:9999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CCTV-15音乐,http://111.23.208.105:9999/tsfile/live/0015_2.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CCTV-17农业农村,http://111.23.208.105:9999/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CCTV-5⁺体育赛事,http://111.23.208.105:9999/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CGTN,http://111.23.208.105:9999/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CGTN-纪录片,http://111.23.208.105:9999/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
CETV-1,http://111.23.208.105:9999/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
中国天气,http://111.23.208.105:9999/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动

CGTN,https://english-livebkali.cgtn.com/live/encgtn_0.m3u8#https://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN-纪录片,https://english-livebkali.cgtn.com/live/doccgtn_0.m3u8#https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8

CCTV-1综合,http://223.72.123.57:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$北京移动酒店
CCTV-2财经,http://223.72.123.57:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$北京移动酒店
CCTV-3综艺,http://223.72.123.57:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$北京移动酒店
CCTV-4中文国际,http://223.72.123.57:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$北京移动酒店
CCTV-5体育,http://223.72.123.57:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$北京移动酒店
CCTV-6电影,http://223.72.123.57:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$北京移动酒店
CCTV-7国防军事,http://223.72.123.57:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$北京移动酒店
CCTV-8电视剧,http://223.72.123.57:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$北京移动酒店
CCTV-9纪录,http://223.72.123.57:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$北京移动酒店
CCTV-10科教,http://223.72.123.57:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$北京移动酒店
CCTV-11戏曲,http://223.72.123.57:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$北京移动酒店
CCTV-12社会与法,http://223.72.123.57:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$北京移动酒店
CCTV-13新闻,http://223.72.123.57:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$北京移动酒店
CCTV-14少儿,http://223.72.123.57:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$北京移动酒店
CCTV-15音乐,http://223.72.123.57:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$北京移动酒店
CCTV-16奥林匹克,http://223.72.123.57:85/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$北京移动酒店

CCTV-1综合,http://111.170.157.210:1081/?id=608807420&auth=95d4c11f9a4bc430bf05d5da4ace7ccb7b891049106baf6eb75d2b839bd66740540a16966d07620b019220384a4f0be5$裤佬
CCTV-2财经,http://111.170.157.210:1081/?id=631780532&auth=95d4c11f9a4bc430bf05d5da4ace7ccb3086a0825492913bdcdccf25b70489aaa369f66c974eae25bdf70cc73f4775f2$裤佬
CCTV-3综艺,http://111.170.157.210:1081/?id=624878271&auth=95d4c11f9a4bc430bf05d5da4ace7ccb4098ce857ddb4c5fbba6f931fc6b5c65b17b404ff58d76eee7f546598fb7a911$裤佬
CCTV-4中文国际,http://111.170.157.210:1081/?id=631780421&auth=95d4c11f9a4bc430bf05d5da4ace7ccbcc9c3e19f585e22907565877335c8708d82ec1f4d833e4faa315f5832418e119$裤佬
CCTV-5体育,http://111.170.157.210:1081/?id=641886683&auth=95d4c11f9a4bc430bf05d5da4ace7ccb7e51d44470f9033b4bec6fc615d1ec63c4f27e53cc277d8e45d00a4864c7e061$裤佬
CCTV-5⁺体育赛事,http://111.170.157.210:1081/?id=641886773&auth=95d4c11f9a4bc430bf05d5da4ace7ccbe8e312151a2307df5f61f7898507b915067e96a458c29392da3360c9e827756b$裤佬
CCTV-6电影,http://111.170.157.210:1081/?id=624878396&auth=95d4c11f9a4bc430bf05d5da4ace7ccb286e9ceb3aed924de256d512ccf388dcab3088f7a2f7510703ce1d7edcff55a9$裤佬
CCTV-7国防军事,http://111.170.157.210:1081/?id=673168121&auth=95d4c11f9a4bc430bf05d5da4ace7ccb31ed95a9506d9e04772a35ca8a84b01ca13ee5dd06d3b0a52711fa6e42bf9a9f$裤佬
CCTV-8电视剧,http://111.170.157.210:1081/?id=624878356&auth=95d4c11f9a4bc430bf05d5da4ace7ccb6034118cc61ab97f2da0fedcd6736182ab2588703088f3b97975b85b0ebae188$裤佬
CCTV-9纪录,http://111.170.157.210:1081/?id=673168140&auth=95d4c11f9a4bc430bf05d5da4ace7ccb29c17dc20b459328df7307699b115f23f0f82574a2da21f57c5ccdd574bf87a4$裤佬
CCTV-10科教,http://111.170.157.210:1081/?id=624878405&auth=95d4c11f9a4bc430bf05d5da4ace7ccbaf534ad45f6e68922c3fe4322e7576cf4faad966b211cab6e253e78e27ed92e3$裤佬
CCTV-11戏曲,http://111.170.157.210:1081/?id=667987558&auth=95d4c11f9a4bc430bf05d5da4ace7ccbc58a22a447b7ccef1d1742f772cf767088fcb1574f4a93f443a0837d33e5f0cf$裤佬
CCTV-12社会与法,http://111.170.157.210:1081/?id=673168185&auth=95d4c11f9a4bc430bf05d5da4ace7ccb92c76f4aab7215f5eee41c88da989355ee918deb9f0d5991758e7704656b836b$裤佬
CCTV-13新闻,http://111.170.157.210:1081/?id=608807423&auth=95d4c11f9a4bc430bf05d5da4ace7ccb85a727691dbbeb0ae33df6490cd1cff4953a1d118a48b8ee4cc27064417a09ba$裤佬
CCTV-14少儿,http://111.170.157.210:1081/?id=624878440&auth=95d4c11f9a4bc430bf05d5da4ace7ccb985da8f05717a42897b929f42dcc3c4b076fcc80e43b88a8e34e34108e972aed$裤佬
CCTV-15音乐,http://111.170.157.210:1081/?id=673168223&auth=95d4c11f9a4bc430bf05d5da4ace7ccbeefbd7d0fc062410d28beb420ab97178329afb58ffa1ea4d630918366ce1fea7$裤佬
CCTV-17农业农村,http://111.170.157.210:1081/?id=673168256&auth=95d4c11f9a4bc430bf05d5da4ace7ccbcaa1929f3c6be9d0954357b52e6ed9c26fb81833fb7b4688784edfc91cf82944$裤佬
CCTV-1综合,http://www.96335.top:4566/udp/239.81.0.102:4056$裤佬
CCTV-2财经,http://www.96335.top:4566/udp/239.81.0.115:4056$裤佬
CCTV-3综艺,http://www.96335.top:4566/udp/239.81.0.231:4056$裤佬
CCTV-4中文国际,http://www.96335.top:4566/udp/239.81.0.96:4056$裤佬
CCTV-5体育,http://www.96335.top:4566/udp/239.81.0.232:4056$裤佬
CCTV-5⁺体育赛事,http://www.96335.top:4566/udp/239.81.0.101:4056$裤佬
CCTV-6电影,http://www.96335.top:4566/udp/239.81.0.233:4056$裤佬
CCTV-7国防军事,http://www.96335.top:4566/udp/239.81.0.116:4056$裤佬
CCTV-8电视剧,http://www.96335.top:4566/udp/239.81.0.234:4056$裤佬
CCTV-9纪录,http://www.96335.top:4566/udp/239.81.0.117:4056$裤佬
CCTV-10科教,http://www.96335.top:4566/udp/239.81.0.118:4056$裤佬
CCTV-11戏曲,http://www.96335.top:4566/udp/239.81.0.229:4056$裤佬
CCTV-12社会与法,http://www.96335.top:4566/udp/239.81.0.119:4056$裤佬
CCTV-13新闻,http://www.96335.top:4566/udp/239.81.0.206:4056$裤佬
CCTV-14少儿,http://www.96335.top:4566/udp/239.81.0.120:4056$裤佬
CCTV-15音乐,http://www.96335.top:4566/udp/239.81.0.230:4056$裤佬
CCTV-17农业农村,http://www.96335.top:4566/udp/239.81.0.228:4056$裤佬


CCTV-1综合,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv1$二
CCTV-2财经,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2$二
CCTV-3综艺,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv3$二
CCTV-4中文国际,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv4$二
CCTV-5体育,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5$二
CCTV-5⁺体育赛事,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p$二
CCTV-6电影,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6$二
CCTV-7国防军事,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7$二
CCTV-8电视剧,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8$二
CCTV-9纪录,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9$二
CCTV-10科教,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10$二
CCTV-11戏曲,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11$二
CCTV-12社会与法,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12$二
CCTV-13新闻,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13$二
CCTV-14少儿,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14$二
CCTV-15音乐,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15$二
CCTV-16奥林匹克,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv16$二
CCTV-17农业农村,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17$二


CCTV-1综合,http://k.061899.xyz/m.php?id=cctv1$三
CCTV-2财经,http://k.061899.xyz/m.php?id=cctv2$三
